Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Oceania Tour: Stage 01,Open Qualifier #2,Quarterfinals,Straight Outta The Zoo vs AGG,Icebox,Straight Outta The Zoo,13,7,6,,AGG,5,0,5,,
Oceania Tour: Stage 01,Open Qualifier #2,Quarterfinals,Shidiots vs Wheels,Bind,Shidiots,13,10,3,,Wheels,7,5,2,,
Oceania Tour: Stage 01,Open Qualifier #2,Quarterfinals,Shidiots vs Wheels,Ascent,Shidiots,13,6,7,,Wheels,10,4,6,,
Oceania Tour: Stage 01,Open Qualifier #2,Quarterfinals,AFTERMIND vs Funcrew,Bind,AFTERMIND,4,3,1,,Funcrew,13,4,9,,
Oceania Tour: Stage 01,Open Qualifier #2,Quarterfinals,AFTERMIND vs Funcrew,Haven,AFTERMIND,8,5,3,,Funcrew,13,6,7,,
Oceania Tour: Stage 01,Open Qualifier #2,Semifinals,ex-EXO Clan vs Straight Outta The Zoo,Bind,ex-EXO Clan,9,4,5,,Straight Outta The Zoo,13,5,8,,
Oceania Tour: Stage 01,Open Qualifier #2,Semifinals,ex-EXO Clan vs Straight Outta The Zoo,Icebox,ex-EXO Clan,13,11,2,,Straight Outta The Zoo,1,0,1,,
Oceania Tour: Stage 01,Open Qualifier #2,Semifinals,ex-EXO Clan vs Straight Outta The Zoo,Ascent,ex-EXO Clan,13,12,1,,Straight Outta The Zoo,0,0,0,,
Oceania Tour: Stage 01,Open Qualifier #2,Semifinals,Shidiots vs Funcrew,Ascent,Shidiots,17,5,7,5,Funcrew,19,5,7,7,
Oceania Tour: Stage 01,Open Qualifier #2,Semifinals,Shidiots vs Funcrew,Icebox,Shidiots,12,3,9,0,Funcrew,14,3,9,2,
Oceania Tour: Stage 01,Open Qualifier #2,3-4th Decider Match,Straight Outta The Zoo vs Shidiots,Bind,Straight Outta The Zoo,13,8,5,,Shidiots,7,3,4,,
Oceania Tour: Stage 01,Open Qualifier #2,3-4th Decider Match,Straight Outta The Zoo vs Shidiots,Ascent,Straight Outta The Zoo,6,5,1,,Shidiots,13,6,7,,
Oceania Tour: Stage 01,Open Qualifier #2,3-4th Decider Match,Straight Outta The Zoo vs Shidiots,Icebox,Straight Outta The Zoo,13,9,4,,Shidiots,11,8,3,,
Oceania Tour: Stage 01,Open Qualifier #2,Grand Final,ex-EXO Clan vs Funcrew,Haven,ex-EXO Clan,13,11,2,,Funcrew,1,0,1,,
Oceania Tour: Stage 01,Open Qualifier #2,Grand Final,ex-EXO Clan vs Funcrew,Icebox,ex-EXO Clan,13,10,3,,Funcrew,8,6,2,,
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Mindfreak vs Shidiots,Ascent,Mindfreak,13,9,4,,Shidiots,7,4,3,,36:31
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Mindfreak vs Shidiots,Bind,Mindfreak,10,5,5,,Shidiots,13,6,7,,47:06
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Mindfreak vs Shidiots,Icebox,Mindfreak,14,6,6,2,Shidiots,12,6,6,0,
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,OverPalaStrike vs Funcrew,Bind,OverPalaStrike,5,4,1,,Funcrew,13,5,8,,
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,OverPalaStrike vs Funcrew,Haven,OverPalaStrike,6,2,4,,Funcrew,13,3,10,,
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Paradox Esports vs ex-EXO Clan,Haven,Paradox Esports,6,4,2,,ex-EXO Clan,13,5,8,,38:07
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Paradox Esports vs ex-EXO Clan,Ascent,Paradox Esports,4,1,3,,ex-EXO Clan,13,2,11,,29:13
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Kanga Esports vs Straight Outta The Zoo,Bind,Kanga Esports,13,8,5,,Straight Outta The Zoo,10,6,4,,45:06
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Kanga Esports vs Straight Outta The Zoo,Ascent,Kanga Esports,2,2,0,,Straight Outta The Zoo,13,3,10,,27:55
Oceania Tour: Stage 01,Closed Qualifier #2,Quarterfinals,Kanga Esports vs Straight Outta The Zoo,Split,Kanga Esports,13,6,7,,Straight Outta The Zoo,10,4,6,,
Oceania Tour: Stage 01,Closed Qualifier #2,Semifinals,Funcrew vs Kanga Esports,Haven,Funcrew,2,2,0,,Kanga Esports,13,3,10,,25:03
Oceania Tour: Stage 01,Closed Qualifier #2,Semifinals,Funcrew vs Kanga Esports,Ascent,Funcrew,13,9,4,,Kanga Esports,6,3,3,,34:01
Oceania Tour: Stage 01,Closed Qualifier #2,Semifinals,Funcrew vs Kanga Esports,Bind,Funcrew,13,8,5,,Kanga Esports,5,1,4,,
Oceania Tour: Stage 01,Closed Qualifier #2,Semifinals,Mindfreak vs ex-EXO Clan,Icebox,Mindfreak,8,3,5,,ex-EXO Clan,13,4,9,,42:16
Oceania Tour: Stage 01,Closed Qualifier #2,Semifinals,Mindfreak vs ex-EXO Clan,Ascent,Mindfreak,13,5,8,,ex-EXO Clan,9,2,7,,40:58
Oceania Tour: Stage 01,Closed Qualifier #2,Semifinals,Mindfreak vs ex-EXO Clan,Bind,Mindfreak,12,4,8,0,ex-EXO Clan,14,4,8,2,
Oceania Tour: Stage 01,Closed Qualifier #2,Bronze Finals,Mindfreak vs Kanga Esports,Bind,Mindfreak,13,7,5,1,Kanga Esports,15,7,5,3,54:18
Oceania Tour: Stage 01,Closed Qualifier #2,Bronze Finals,Mindfreak vs Kanga Esports,Ascent,Mindfreak,14,3,9,2,Kanga Esports,12,3,9,0,48:01
Oceania Tour: Stage 01,Closed Qualifier #2,Bronze Finals,Mindfreak vs Kanga Esports,Haven,Mindfreak,14,8,4,2,Kanga Esports,16,8,4,4,
Oceania Tour: Stage 01,Closed Qualifier #2,Grand Final,ex-EXO Clan vs Funcrew,Icebox,ex-EXO Clan,8,5,3,,Funcrew,13,6,7,,
Oceania Tour: Stage 01,Closed Qualifier #2,Grand Final,ex-EXO Clan vs Funcrew,Bind,ex-EXO Clan,13,8,5,,Funcrew,8,4,4,,
Oceania Tour: Stage 01,Closed Qualifier #2,Grand Final,ex-EXO Clan vs Funcrew,Split,ex-EXO Clan,13,10,3,,Funcrew,5,3,2,,
Oceania Tour: Stage 01,Last Chance Qualifier,Round-Robin,OverPalaStrike vs Straight Outta The Zoo,Haven,OverPalaStrike,9,4,5,,Straight Outta The Zoo,13,5,8,,40:04
Oceania Tour: Stage 01,Last Chance Qualifier,Round-Robin,OverPalaStrike vs Straight Outta The Zoo,Bind,OverPalaStrike,13,9,4,,Straight Outta The Zoo,6,3,3,,34:28
Oceania Tour: Stage 01,Last Chance Qualifier,Round-Robin,OverPalaStrike vs Straight Outta The Zoo,Icebox,OverPalaStrike,3,1,2,,Straight Outta The Zoo,13,2,11,,
Oceania Tour: Stage 01,Last Chance Qualifier,Round-Robin,OverPalaStrike vs Paradox Esports,Bind,OverPalaStrike,13,9,4,,Paradox Esports,9,6,3,,40:49
Oceania Tour: Stage 01,Last Chance Qualifier,Round-Robin,OverPalaStrike vs Paradox Esports,Haven,OverPalaStrike,13,6,7,,Paradox Esports,8,2,6,,37:18
Oceania Tour: Stage 01,Last Chance Qualifier,Round-Robin,Paradox Esports vs Straight Outta The Zoo,Split,Paradox Esports,3,3,0,,Straight Outta The Zoo,13,4,9,,23:13
Oceania Tour: Stage 01,Last Chance Qualifier,Round-Robin,Paradox Esports vs Straight Outta The Zoo,Bind,Paradox Esports,12,5,7,0,Straight Outta The Zoo,14,5,7,2,49:01
Oceania Tour: Stage 01,Finals,Quarterfinals,ORDER vs OverPalaStrike,Bind,ORDER,14,7,5,2,OverPalaStrike,12,7,5,0,45:26
Oceania Tour: Stage 01,Finals,Quarterfinals,ORDER vs OverPalaStrike,Icebox,ORDER,13,10,3,,OverPalaStrike,5,3,2,,31:24
Oceania Tour: Stage 01,Finals,Quarterfinals,Funcrew vs Kanga Esports,Bind,Funcrew,13,7,6,,Kanga Esports,9,4,5,,43:23
Oceania Tour: Stage 01,Finals,Quarterfinals,Funcrew vs Kanga Esports,Ascent,Funcrew,10,8,2,,Kanga Esports,13,9,4,,42:24
Oceania Tour: Stage 01,Finals,Quarterfinals,Funcrew vs Kanga Esports,Haven,Funcrew,13,8,5,,Kanga Esports,8,4,4,,
Oceania Tour: Stage 01,Finals,Quarterfinals,Wildcard Gaming vs Straight Outta The Zoo,Haven,Wildcard Gaming,7,7,0,,Straight Outta The Zoo,13,8,5,,37:29
Oceania Tour: Stage 01,Finals,Quarterfinals,Wildcard Gaming vs Straight Outta The Zoo,Ascent,Wildcard Gaming,13,10,3,,Straight Outta The Zoo,5,3,2,,37:07
Oceania Tour: Stage 01,Finals,Quarterfinals,Wildcard Gaming vs Straight Outta The Zoo,Icebox,Wildcard Gaming,7,7,0,,Straight Outta The Zoo,13,8,5,,
Oceania Tour: Stage 01,Finals,Quarterfinals,Dire Wolves vs Mindfreak,Bind,Dire Wolves,2,2,0,,Mindfreak,13,3,10,,28:36
Oceania Tour: Stage 01,Finals,Quarterfinals,Dire Wolves vs Mindfreak,Ascent,Dire Wolves,9,3,6,,Mindfreak,13,4,9,,39:27
Oceania Tour: Stage 01,Finals,Semifinals,ORDER vs Funcrew,Bind,ORDER,13,8,5,,Funcrew,10,6,4,,41:24
Oceania Tour: Stage 01,Finals,Semifinals,ORDER vs Funcrew,Haven,ORDER,13,10,3,,Funcrew,3,1,2,,26:26
Oceania Tour: Stage 01,Finals,Semifinals,Straight Outta The Zoo vs Mindfreak,Bind,Straight Outta The Zoo,10,5,5,,Mindfreak,13,6,7,,44:27
Oceania Tour: Stage 01,Finals,Semifinals,Straight Outta The Zoo vs Mindfreak,Ascent,Straight Outta The Zoo,13,8,5,,Mindfreak,6,2,4,,37:11
Oceania Tour: Stage 01,Finals,Semifinals,Straight Outta The Zoo vs Mindfreak,Haven,Straight Outta The Zoo,6,2,4,,Mindfreak,13,3,10,,
Oceania Tour: Stage 01,Finals,Bronze Final,Funcrew vs Straight Outta The Zoo,Bind,Funcrew,13,9,4,,Straight Outta The Zoo,8,5,3,,37:42
Oceania Tour: Stage 01,Finals,Bronze Final,Funcrew vs Straight Outta The Zoo,Icebox,Funcrew,11,9,2,,Straight Outta The Zoo,13,10,3,,42:08
Oceania Tour: Stage 01,Finals,Bronze Final,Funcrew vs Straight Outta The Zoo,Ascent,Funcrew,11,7,4,,Straight Outta The Zoo,13,8,5,,
Oceania Tour: Stage 01,Finals,Grand Final,ORDER vs Mindfreak,Bind,ORDER,13,10,3,,Mindfreak,8,6,2,,40:08
Oceania Tour: Stage 01,Finals,Grand Final,ORDER vs Mindfreak,Split,ORDER,13,9,4,,Mindfreak,5,2,3,,36:46
Oceania Tour: Stage 01,Finals,Grand Final,ORDER vs Mindfreak,Haven,ORDER,9,6,3,,Mindfreak,13,7,6,,40:15
Oceania Tour: Stage 01,Finals,Grand Final,ORDER vs Mindfreak,Icebox,ORDER,6,3,3,,Mindfreak,13,4,9,,34:32
Oceania Tour: Stage 01,Finals,Grand Final,ORDER vs Mindfreak,Ascent,ORDER,13,7,6,,Mindfreak,8,3,5,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,EZclap vs EZ KATKA,Ascent,EZclap,13,8,5,,EZ KATKA,7,3,4,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,EZclap vs EZ KATKA,Bind,EZclap,17,3,9,5,EZ KATKA,15,3,9,3,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,dont know vs Ksenox,Bind,dont know,2,2,0,,Ksenox,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,dont know vs Ksenox,Ascent,dont know,5,5,0,,Ksenox,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,UGIT vs Team Divinity,Split,UGIT,0,0,0,,Team Divinity,13,1,12,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,UGIT vs Team Divinity,Icebox,UGIT,11,8,3,,Team Divinity,13,9,4,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,WILD HUNT vs Valhalla,Haven,WILD HUNT,13,6,7,,Valhalla,6,0,6,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,WILD HUNT vs Valhalla,Ascent,WILD HUNT,13,6,7,,Valhalla,6,0,6,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Rebellion vs 969 gang,Icebox,Rebellion,10,3,7,,969 gang,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Rebellion vs 969 gang,Haven,Rebellion,4,2,2,,969 gang,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,1280x960 vs Time to Win,Ascent,1280x960,13,11,2,,Time to Win,1,0,1,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,1280x960 vs Time to Win,Haven,1280x960,13,10,3,,Time to Win,2,0,2,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,BUYKEY vs Infinite Skill,Bind,BUYKEY,9,3,6,,Infinite Skill,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,BUYKEY vs Infinite Skill,Haven,BUYKEY,13,7,6,,Infinite Skill,9,4,5,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,BUYKEY vs Infinite Skill,Ascent,BUYKEY,13,7,6,,Infinite Skill,6,1,5,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,mcchicken vs BullGods,Bind,mcchicken,3,2,1,,BullGods,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,mcchicken vs BullGods,Split,mcchicken,11,5,6,,BullGods,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Hollywood vs ShockWave,Ascent,Hollywood,4,2,2,,ShockWave,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Hollywood vs ShockWave,Haven,Hollywood,1,1,0,,ShockWave,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,DAT vs mix,Ascent,DAT,13,8,5,,mix,9,5,4,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,DAT vs mix,Haven,DAT,13,12,1,,mix,0,0,0,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,SeeFuture vs Aspire,Ascent,SeeFuture,0,0,0,,Aspire,13,1,12,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,SeeFuture vs Aspire,Haven,SeeFuture,1,1,0,,Aspire,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,freak squad vs trying to win,Bind,freak squad,13,6,7,,trying to win,10,4,6,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,freak squad vs trying to win,Icebox,freak squad,12,4,8,0,trying to win,14,4,8,2,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,freak squad vs trying to win,Haven,freak squad,8,5,3,,trying to win,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,jaba vs Gambit Esports,Icebox,jaba,7,5,2,,Gambit Esports,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,jaba vs Gambit Esports,Ascent,jaba,2,2,0,,Gambit Esports,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,5op vs Thorns,Icebox,5op,3,2,1,,Thorns,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,5op vs Thorns,Haven,5op,6,4,2,,Thorns,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Digital Slayers vs Worst Players,Haven,Digital Slayers,0,0,0,,Worst Players,13,1,12,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Digital Slayers vs Worst Players,Split,Digital Slayers,0,0,0,,Worst Players,13,1,12,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Izanami vs 368,Bind,Izanami,2,2,0,,368,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Izanami vs 368,Ascent,Izanami,0,0,0,,368,13,1,12,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Hypnotic Gaming vs SMARACIS eSports,Ascent,Hypnotic Gaming,3,2,1,,SMARACIS eSports,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Hypnotic Gaming vs SMARACIS eSports,Bind,Hypnotic Gaming,3,3,0,,SMARACIS eSports,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,FUTURE5STARS vs n1ce3e3e3e3,Bind,FUTURE5STARS,3,2,1,,n1ce3e3e3e3,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,FUTURE5STARS vs n1ce3e3e3e3,Ascent,FUTURE5STARS,3,1,2,,n1ce3e3e3e3,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,silence vs One Breath Gaming,Ascent,silence,2,2,0,,One Breath Gaming,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,silence vs One Breath Gaming,Split,silence,5,4,1,,One Breath Gaming,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Izanami Red vs GIBDD,Ascent,Izanami Red,2,2,0,,GIBDD,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Izanami Red vs GIBDD,Split,Izanami Red,3,1,2,,GIBDD,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Team Error vs Zveno19,Ascent,Team Error,0,0,0,,Zveno19,13,1,12,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Team Error vs Zveno19,Split,Team Error,4,2,2,,Zveno19,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Unity vs TooManyQuestions,Bind,Unity,5,3,2,,TooManyQuestions,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Unity vs TooManyQuestions,Haven,Unity,2,2,0,,TooManyQuestions,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,NaVi vs AKQJT,Ascent,NaVi,9,4,5,,AKQJT,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,NaVi vs AKQJT,Haven,NaVi,12,7,5,0,AKQJT,14,7,5,2,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,zTitans vs ququlity,Ascent,zTitans,13,9,4,,ququlity,4,1,3,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,zTitans vs ququlity,Bind,zTitans,13,8,5,,ququlity,6,2,4,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,NEVERTILT vs Nomads,Haven,NEVERTILT,6,5,1,,Nomads,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,NEVERTILT vs Nomads,Bind,NEVERTILT,13,5,8,,Nomads,11,4,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,NEVERTILT vs Nomads,Icebox,NEVERTILT,8,3,5,,Nomads,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,abcdteam vs 5up,Ascent,abcdteam,3,3,0,,5up,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,abcdteam vs 5up,Haven,abcdteam,1,1,0,,5up,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Jeremiah vs tyeasy,Ascent,Jeremiah,13,10,3,,tyeasy,2,0,2,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Jeremiah vs tyeasy,Haven,Jeremiah,6,5,1,,tyeasy,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Jeremiah vs tyeasy,Split,Jeremiah,13,10,2,1,tyeasy,15,10,2,3,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,eXiLe eSports vs Vengeance,Icebox,eXiLe eSports,5,3,2,,Vengeance,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,eXiLe eSports vs Vengeance,Ascent,eXiLe eSports,13,4,9,,Vengeance,10,2,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,eXiLe eSports vs Vengeance,Split,eXiLe eSports,13,9,4,,Vengeance,11,8,3,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,feelmyhack vs NoMercy,Icebox,feelmyhack,11,9,2,,NoMercy,13,10,3,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,feelmyhack vs NoMercy,Haven,feelmyhack,7,2,5,,NoMercy,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Podpivasniki vs Aim.Attack,Bind,Podpivasniki,9,5,4,,Aim.Attack,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 64,Podpivasniki vs Aim.Attack,Ascent,Podpivasniki,3,3,0,,Aim.Attack,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Worst Players vs 368,Ascent,Worst Players,13,6,7,,368,9,3,6,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Worst Players vs 368,Haven,Worst Players,13,5,8,,368,9,2,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,SMARACIS eSports vs n1ce3e3e3e3,Ascent,SMARACIS eSports,13,8,5,,n1ce3e3e3e3,7,3,4,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,SMARACIS eSports vs n1ce3e3e3e3,Icebox,SMARACIS eSports,13,11,2,,n1ce3e3e3e3,5,4,1,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Gambit Esports vs Thorns,Icebox,Gambit Esports,13,11,2,,Thorns,1,0,1,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Gambit Esports vs Thorns,Split,Gambit Esports,13,10,3,,Thorns,2,0,2,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,AKQJT vs zTitans,Bind,AKQJT,7,4,3,,zTitans,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,AKQJT vs zTitans,Split,AKQJT,13,4,9,,zTitans,9,1,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,AKQJT vs zTitans,Haven,AKQJT,10,7,3,,zTitans,13,8,5,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,EZclap vs Ksenox,Bind,EZclap,17,8,4,5,Ksenox,15,8,4,3,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,EZclap vs Ksenox,Ascent,EZclap,9,7,2,,Ksenox,13,8,5,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,EZclap vs Ksenox,Icebox,EZclap,13,9,4,,Ksenox,5,2,3,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,969 gang vs 1280x960,Ascent,969 gang,4,2,2,,1280x960,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,969 gang vs 1280x960,Haven,969 gang,7,2,5,,1280x960,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,ShockWave vs DAT,Ascent,ShockWave,9,4,5,,DAT,13,5,8,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,ShockWave vs DAT,Haven,ShockWave,8,3,5,,DAT,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,One Breath Gaming vs GIBDD,Ascent,One Breath Gaming,13,5,8,,GIBDD,9,2,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,One Breath Gaming vs GIBDD,Haven,One Breath Gaming,13,5,8,,GIBDD,11,4,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Zveno19 vs TooManyQuestions,Haven,Zveno19,2,2,0,,TooManyQuestions,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Zveno19 vs TooManyQuestions,Ascent,Zveno19,0,0,0,,TooManyQuestions,13,1,12,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,BÉZOTCA vs Aim.Attack,Split,BÉZOTCA,3,3,0,,Aim.Attack,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,BÉZOTCA vs Aim.Attack,Bind,BÉZOTCA,4,2,2,,Aim.Attack,13,3,10,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Team Divinity vs WILD HUNT,Icebox,Team Divinity,9,7,2,,WILD HUNT,13,8,5,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Team Divinity vs WILD HUNT,Split,Team Divinity,14,10,2,2,WILD HUNT,12,10,2,0,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Team Divinity vs WILD HUNT,Ascent,Team Divinity,3,3,0,,WILD HUNT,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,BUYKEY vs BullGods,Bind,BUYKEY,10,3,7,,BullGods,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,BUYKEY vs BullGods,Haven,BUYKEY,1,1,0,,BullGods,13,2,11,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Aspire vs trying to win,Bind,Aspire,13,8,5,,trying to win,7,3,4,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Aspire vs trying to win,Haven,Aspire,8,5,3,,trying to win,13,6,7,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Aspire vs trying to win,Split,Aspire,13,7,6,,trying to win,7,2,5,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Nomads vs 5up,Ascent,Nomads,14,6,6,2,5up,12,6,6,0,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Nomads vs 5up,Haven,Nomads,13,6,7,,5up,11,5,6,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Moscow Five jr vs tyeasy,Ascent,Moscow Five jr,13,12,1,,tyeasy,0,0,0,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Moscow Five jr vs tyeasy,Split,Moscow Five jr,7,3,4,,tyeasy,13,4,9,,
Champions Tour CIS Stage 2: Challengers 2,Open Qualifier,Round of 32,Moscow Five jr vs tyeasy,Haven,Moscow Five jr,4,4,0,,tyeasy,13,5,8,,
