Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,Agropesca Jacare vs calor,Icebox,Agropesca Jacare,13,5,8,,calor,9,2,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,Agropesca Jacare vs calor,Haven,Agropesca Jacare,13,10,3,,calor,7,5,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,tropa do mata rindo vs Team Liquid Brazil,Breeze,tropa do mata rindo,6,2,4,,Team Liquid Brazil,13,3,10,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,tropa do mata rindo vs Team Liquid Brazil,Icebox,tropa do mata rindo,2,2,0,,Team Liquid Brazil,13,3,10,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,Rise Gaming vs Arca do Plato,Breeze,Rise Gaming,13,9,4,,Arca do Plato,3,0,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,Rise Gaming vs Arca do Plato,Fracture,Rise Gaming,13,8,5,,Arca do Plato,5,1,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,tier2sussinha vs REiGN,Ascent,tier2sussinha,8,6,2,,REiGN,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,tier2sussinha vs REiGN,Haven,tier2sussinha,12,7,5,0,REiGN,14,7,5,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,Medellin vs Bomb Crypto,Breeze,Medellin,2,2,0,,Bomb Crypto,13,3,10,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,Medellin vs Bomb Crypto,Ascent,Medellin,7,4,3,,Bomb Crypto,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,EXODIA vs BONDE DO TIRINGA,Haven,EXODIA,10,7,3,,BONDE DO TIRINGA,13,8,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,EXODIA vs BONDE DO TIRINGA,Icebox,EXODIA,13,8,5,,BONDE DO TIRINGA,8,4,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 32,EXODIA vs BONDE DO TIRINGA,Bind,EXODIA,10,5,5,,BONDE DO TIRINGA,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,ODDIK vs hashiras,Ascent,ODDIK,13,7,6,,hashiras,5,0,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,ODDIK vs hashiras,Bind,ODDIK,13,9,4,,hashiras,3,0,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Agropesca Jacare vs Team Liquid Brazil,Icebox,Agropesca Jacare,12,6,6,0,Team Liquid Brazil,14,6,6,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Agropesca Jacare vs Team Liquid Brazil,Ascent,Agropesca Jacare,12,3,9,0,Team Liquid Brazil,14,3,9,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Só Deus Sabe vs 3P eSports,Breeze,Só Deus Sabe,13,8,5,,3P eSports,6,2,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Só Deus Sabe vs 3P eSports,Ascent,Só Deus Sabe,11,5,6,,3P eSports,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Só Deus Sabe vs 3P eSports,Haven,Só Deus Sabe,13,6,7,,3P eSports,9,3,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Tuzzy E-Sports vs Tropinha do TIKTOK 2.0,Bind,Tuzzy E-Sports,9,6,3,,Tropinha do TIKTOK 2.0,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Tuzzy E-Sports vs Tropinha do TIKTOK 2.0,Breeze,Tuzzy E-Sports,13,9,4,,Tropinha do TIKTOK 2.0,8,5,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Tuzzy E-Sports vs Tropinha do TIKTOK 2.0,Ascent,Tuzzy E-Sports,13,10,3,,Tropinha do TIKTOK 2.0,6,4,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Utah Bless vs Maniacos da Mira,Ascent,Utah Bless,15,3,9,3,Maniacos da Mira,13,3,9,1,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Utah Bless vs Maniacos da Mira,Breeze,Utah Bless,6,3,3,,Maniacos da Mira,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Utah Bless vs Maniacos da Mira,Icebox,Utah Bless,13,9,4,,Maniacos da Mira,4,1,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,ROLO COMPRESSOR vs LUSA White,Breeze,ROLO COMPRESSOR,13,4,9,,LUSA White,9,1,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,ROLO COMPRESSOR vs LUSA White,Haven,ROLO COMPRESSOR,5,4,1,,LUSA White,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,ROLO COMPRESSOR vs LUSA White,Bind,ROLO COMPRESSOR,11,7,4,,LUSA White,13,8,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Rise Gaming vs REiGN,Ascent,Rise Gaming,13,7,6,,REiGN,11,6,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Rise Gaming vs REiGN,Icebox,Rise Gaming,3,3,0,,REiGN,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Rise Gaming vs REiGN,Haven,Rise Gaming,13,10,3,,REiGN,10,8,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Bomb Crypto vs BONDE DO TIRINGA,Fracture,Bomb Crypto,13,9,4,,BONDE DO TIRINGA,11,8,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Bomb Crypto vs BONDE DO TIRINGA,Haven,Bomb Crypto,8,6,2,,BONDE DO TIRINGA,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Round of 16,Bomb Crypto vs BONDE DO TIRINGA,Breeze,Bomb Crypto,13,10,3,,BONDE DO TIRINGA,3,1,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,Só Deus Sabe vs Tuzzy E-Sports,Breeze,Só Deus Sabe,13,6,7,,Tuzzy E-Sports,8,2,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,Só Deus Sabe vs Tuzzy E-Sports,Ascent,Só Deus Sabe,11,8,3,,Tuzzy E-Sports,13,9,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,Só Deus Sabe vs Tuzzy E-Sports,Split,Só Deus Sabe,10,5,5,,Tuzzy E-Sports,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,ODDIK vs Utah Bless,Icebox,ODDIK,13,7,6,,Utah Bless,7,2,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,ODDIK vs Utah Bless,Breeze,ODDIK,13,8,5,,Utah Bless,4,0,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,LUSA White vs Team Liquid Brazil,Breeze,LUSA White,13,9,4,,Team Liquid Brazil,8,5,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,LUSA White vs Team Liquid Brazil,Icebox,LUSA White,13,4,9,,Team Liquid Brazil,9,1,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,Rise Gaming vs Bomb Crypto,Fracture,Rise Gaming,6,2,4,,Bomb Crypto,13,3,10,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Quarterfinals,Rise Gaming vs Bomb Crypto,Ascent,Rise Gaming,1,1,0,,Bomb Crypto,13,2,11,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Semifinals (Decisive),Tuzzy E-Sports vs ODDIK,Ascent,Tuzzy E-Sports,13,7,6,,ODDIK,7,2,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Semifinals (Decisive),Tuzzy E-Sports vs ODDIK,Breeze,Tuzzy E-Sports,16,8,4,4,ODDIK,14,8,4,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Semifinals (Decisive),LUSA White vs Bomb Crypto,Breeze,LUSA White,2,1,1,,Bomb Crypto,13,2,11,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #1,Semifinals (Decisive),LUSA White vs Bomb Crypto,Haven,LUSA White,12,9,3,0,Bomb Crypto,14,9,3,2,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,Botafogo eSports vs Bomb Crypto,Breeze,Botafogo eSports,13,8,5,,Bomb Crypto,8,4,4,,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,Botafogo eSports vs Bomb Crypto,Haven,Botafogo eSports,13,9,4,,Bomb Crypto,5,2,3,,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,Renegados vs Stars Horizon,Ascent,Renegados,16,6,6,4,Stars Horizon,18,6,6,6,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,Renegados vs Stars Horizon,Icebox,Renegados,13,6,7,,Stars Horizon,10,4,6,,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,Renegados vs Stars Horizon,Bind,Renegados,13,7,6,,Stars Horizon,8,3,5,,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,MIBR vs Tuzzy E-Sports,Ascent,MIBR,13,11,2,,Tuzzy E-Sports,4,3,1,,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,MIBR vs Tuzzy E-Sports,Icebox,MIBR,15,3,9,3,Tuzzy E-Sports,13,3,9,1,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,Galaxy Carrots vs Los Grandes,Bind,Galaxy Carrots,5,2,3,,Los Grandes,13,3,10,,
Champions Tour Brazil Stage 2: Challengers,Closed Qualifier #1,Single BO3,Galaxy Carrots vs Los Grandes,Breeze,Galaxy Carrots,12,6,6,0,Los Grandes,14,6,6,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Stars Horizon Venus vs Arca do Plato,Icebox,Stars Horizon Venus,13,5,7,1,Arca do Plato,15,5,7,3,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Stars Horizon Venus vs Arca do Plato,Ascent,Stars Horizon Venus,13,7,6,,Arca do Plato,9,4,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Stars Horizon Venus vs Arca do Plato,Bind,Stars Horizon Venus,7,6,1,,Arca do Plato,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Kings vs ROLO COMPRESSOR,Icebox,Kings,9,5,4,,ROLO COMPRESSOR,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Kings vs ROLO COMPRESSOR,Haven,Kings,8,4,4,,ROLO COMPRESSOR,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,LUSA White vs Agropesca Jacare,Bind,LUSA White,13,8,5,,Agropesca Jacare,10,6,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,LUSA White vs Agropesca Jacare,Ascent,LUSA White,12,9,3,0,Agropesca Jacare,14,9,3,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,LUSA White vs Agropesca Jacare,Haven,LUSA White,6,3,3,,Agropesca Jacare,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,North Stars vs tropa da realeza,Icebox,North Stars,12,7,5,0,tropa da realeza,14,7,5,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,North Stars vs tropa da realeza,Haven,North Stars,10,3,7,,tropa da realeza,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,ORN FC Esports vs Motos Muito Rápidas,Bind,ORN FC Esports,13,7,6,,Motos Muito Rápidas,11,6,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,ORN FC Esports vs Motos Muito Rápidas,Split,ORN FC Esports,13,5,8,,Motos Muito Rápidas,11,4,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Team Liquid Brazil vs SG e-Sports,Icebox,Team Liquid Brazil,5,5,0,,SG e-Sports,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Team Liquid Brazil vs SG e-Sports,Haven,Team Liquid Brazil,5,2,3,,SG e-Sports,13,3,10,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,NEW ERA vs VIM TIRAR ORG GRANDE,Bind,NEW ERA,11,4,7,,VIM TIRAR ORG GRANDE,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,NEW ERA vs VIM TIRAR ORG GRANDE,Breeze,NEW ERA,7,4,3,,VIM TIRAR ORG GRANDE,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,não temos um plano vs Royal PS,Fracture,não temos um plano,11,8,3,,Royal PS,13,9,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,não temos um plano vs Royal PS,Breeze,não temos um plano,13,6,7,,Royal PS,9,3,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,não temos um plano vs Royal PS,Split,não temos um plano,13,9,4,,Royal PS,5,2,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Só Deus Sabe vs REiGN,Ascent,Só Deus Sabe,8,6,2,,REiGN,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Só Deus Sabe vs REiGN,Haven,Só Deus Sabe,10,3,7,,REiGN,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,3P eSports vs Alpha United,Split,3P eSports,13,7,6,,Alpha United,9,4,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,3P eSports vs Alpha United,Ascent,3P eSports,13,7,6,,Alpha United,10,5,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Gamelanders Purple vs Salut e-Sports,Haven,Gamelanders Purple,13,5,8,,Salut e-Sports,9,2,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Gamelanders Purple vs Salut e-Sports,Icebox,Gamelanders Purple,13,9,4,,Salut e-Sports,5,2,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Tropinha do TIKTOK 2.0 vs The Plain,Icebox,Tropinha do TIKTOK 2.0,13,10,3,,The Plain,2,0,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Tropinha do TIKTOK 2.0 vs The Plain,Bind,Tropinha do TIKTOK 2.0,13,9,4,,The Plain,8,5,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Akuma Team vs AJF e-Sports,Ascent,Akuma Team,7,4,3,,AJF e-Sports,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Akuma Team vs AJF e-Sports,Haven,Akuma Team,11,6,5,,AJF e-Sports,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,n0gravity vs Looking for Contract,Ascent,n0gravity,13,7,6,,Looking for Contract,6,1,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,n0gravity vs Looking for Contract,Haven,n0gravity,5,4,1,,Looking for Contract,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,n0gravity vs Looking for Contract,Breeze,n0gravity,13,7,6,,Looking for Contract,9,4,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,ODDIK vs BONDE DO TIRINGA,Haven,ODDIK,13,5,8,,BONDE DO TIRINGA,8,1,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,ODDIK vs BONDE DO TIRINGA,Bind,ODDIK,13,6,7,,BONDE DO TIRINGA,11,5,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,HCK CIBORGS vs puGG,Ascent,HCK CIBORGS,1,1,0,,puGG,13,2,11,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,HCK CIBORGS vs puGG,Breeze,HCK CIBORGS,2,1,1,,puGG,13,2,11,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Maniacos da Mira vs eu e as 4 mulas,Split,Maniacos da Mira,13,10,3,,eu e as 4 mulas,2,0,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Maniacos da Mira vs eu e as 4 mulas,Ascent,Maniacos da Mira,13,9,4,,eu e as 4 mulas,4,1,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Aquele lá vs 7Krascent,Breeze,Aquele lá,13,5,8,,7Krascent,10,3,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Aquele lá vs 7Krascent,Ascent,Aquele lá,13,6,7,,7Krascent,6,0,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,OIP vs Cyclonados,Haven,OIP,13,8,5,,Cyclonados,6,2,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,OIP vs Cyclonados,Ascent,OIP,13,9,4,,Cyclonados,5,2,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Team Brave Soldiers vs Rise Gaming,Ascent,Team Brave Soldiers,8,5,3,,Rise Gaming,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Team Brave Soldiers vs Rise Gaming,Split,Team Brave Soldiers,6,3,3,,Rise Gaming,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Bounty Hunters vs OS GURI DA GERAL DO GREMIO,Ascent,Bounty Hunters,3,1,2,,OS GURI DA GERAL DO GREMIO,13,2,11,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Bounty Hunters vs OS GURI DA GERAL DO GREMIO,Bind,Bounty Hunters,8,5,3,,OS GURI DA GERAL DO GREMIO,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,RD E-SPORTS vs Supremacyy,Haven,RD E-SPORTS,13,9,4,,Supremacyy,9,6,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,RD E-SPORTS vs Supremacyy,Ascent,RD E-SPORTS,13,7,6,,Supremacyy,7,2,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Astro Esports vs BOD Esports,Ascent,Astro Esports,13,5,8,,BOD Esports,8,1,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Astro Esports vs BOD Esports,Haven,Astro Esports,14,6,6,2,BOD Esports,12,6,6,0,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,leptospirose vs Raiju,Split,leptospirose,13,8,5,,Raiju,7,3,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,leptospirose vs Raiju,Breeze,leptospirose,7,4,3,,Raiju,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,leptospirose vs Raiju,Icebox,leptospirose,13,8,5,,Raiju,8,4,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,4 ruim e 1 ruim vs Utah Bless,Ascent,4 ruim e 1 ruim,13,8,5,,Utah Bless,11,7,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,4 ruim e 1 ruim vs Utah Bless,Icebox,4 ruim e 1 ruim,13,7,6,,Utah Bless,11,6,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Os Selvagens vs fake doi,Ascent,Os Selvagens,13,7,6,,fake doi,10,5,5,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Os Selvagens vs fake doi,Haven,Os Selvagens,13,5,8,,fake doi,9,2,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Skyline Rebaixado vs IRLV.GG,Breeze,Skyline Rebaixado,13,8,5,,IRLV.GG,5,1,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Skyline Rebaixado vs IRLV.GG,Ascent,Skyline Rebaixado,13,6,7,,IRLV.GG,11,5,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Griffos E-Sports vs doidera,Ascent,Griffos E-Sports,5,5,0,,doidera,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Griffos E-Sports vs doidera,Breeze,Griffos E-Sports,6,5,1,,doidera,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,bolinha de golfe vs BLC,Breeze,bolinha de golfe,5,3,2,,BLC,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,bolinha de golfe vs BLC,Ascent,bolinha de golfe,2,2,0,,BLC,13,3,10,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Amigos do Pitoco vs Odin&Amigos,Ascent,Amigos do Pitoco,8,4,4,,Odin&Amigos,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,Amigos do Pitoco vs Odin&Amigos,Bind,Amigos do Pitoco,10,4,6,,Odin&Amigos,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,UNB Green Owls vs EXODIA,Icebox,UNB Green Owls,6,4,2,,EXODIA,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 64,UNB Green Owls vs EXODIA,Split,UNB Green Owls,7,4,3,,EXODIA,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,Os Selvagens vs Arca do Plato,Bind,Os Selvagens,7,5,2,,Arca do Plato,13,6,7,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,Os Selvagens vs Arca do Plato,Ascent,Os Selvagens,13,8,5,,Arca do Plato,10,6,4,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,Os Selvagens vs Arca do Plato,Breeze,Os Selvagens,3,3,0,,Arca do Plato,13,4,9,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,ROLO COMPRESSOR vs Agropesca Jacare,Haven,ROLO COMPRESSOR,8,4,4,,Agropesca Jacare,13,5,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,ROLO COMPRESSOR vs Agropesca Jacare,Ascent,ROLO COMPRESSOR,13,4,9,,Agropesca Jacare,9,1,8,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,ROLO COMPRESSOR vs Agropesca Jacare,Bind,ROLO COMPRESSOR,13,6,7,,Agropesca Jacare,6,0,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,tropa da realeza vs ORN FC Esports,Breeze,tropa da realeza,3,0,3,,ORN FC Esports,13,1,12,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,tropa da realeza vs ORN FC Esports,Split,tropa da realeza,16,8,4,4,ORN FC Esports,14,8,4,2,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,tropa da realeza vs ORN FC Esports,Icebox,tropa da realeza,15,3,9,3,ORN FC Esports,13,3,9,1,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,SG e-Sports vs VIM TIRAR ORG GRANDE,Ascent,SG e-Sports,13,9,4,,VIM TIRAR ORG GRANDE,3,0,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,SG e-Sports vs VIM TIRAR ORG GRANDE,Bind,SG e-Sports,13,9,4,,VIM TIRAR ORG GRANDE,6,3,3,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,não temos um plano vs REiGN,Icebox,não temos um plano,9,6,3,,REiGN,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,não temos um plano vs REiGN,Breeze,não temos um plano,9,6,3,,REiGN,13,7,6,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,3P eSports vs Gamelanders Purple,Haven,3P eSports,13,10,3,,Gamelanders Purple,4,2,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,3P eSports vs Gamelanders Purple,Ascent,3P eSports,13,10,3,,Gamelanders Purple,5,3,2,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,Tropinha do TIKTOK 2.0 vs AJF e-Sports,Ascent,Tropinha do TIKTOK 2.0,13,11,2,,AJF e-Sports,3,2,1,,
Champions Tour Brazil Stage 2: Challengers,Open Qualifier #2,Round of 32,Tropinha do TIKTOK 2.0 vs AJF e-Sports,Icebox,Tropinha do TIKTOK 2.0,13,9,4,,AJF e-Sports,3,0,3,,
